record_kind,sheet_id,global_id,ifc_class,object_name,type_name,type_description,container,installation_role,bbox_min_mm,bbox_max_mm,dimensions_mm,manufacturer,product_name,product_variant,candidate_use,dimension_status,review_status,human_review_required,basis,confidence,equipment_id,equipment_decision_status,equipment_procurement_status,equipment_source_ids,installation_requirement_count,blocking_requirement_count,stop_condition,source_ifc_sha256
existing_object,I-501,3W49YFIC1BfgfuUQBU6ylN,IfcFurniture,Furniture,BW1200,Bay Window D695 L1200 H888,KITCHEN,fixed_furniture,"[-2569.74704,-5029.250473,0.0]","[-1369.74704,-4312.250473,888.0]","[1200.0,717.0,888.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型与 KITCHEN 中 1200×717×888 mm 几何共同识别为固定地柜,0.99,FURIFC-057,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,02IFRV8lH2DOUrX4F4N2rR,IfcFurniture,Furniture,HD900,Handle L900,KITCHEN,fixed_furniture,"[-1320.0,-4359.0,838.019364]","[-420.0,-4312.0,888.01931]","[900.0,47.0,49.999946]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 900×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-037,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0g9nlU$MjAMRCzhYImmt98,IfcFurniture,Furniture,HD1200,Handle D595 L1200 H888,KITCHEN,fixed_furniture,"[-2520.0,-4359.0,838.0]","[-1320.0,-4312.0,888.0]","[1200.0,47.0,50.0]",,,,fixed_joinery_detail,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,类型、KITCHEN 容器与 1200×47×50 mm 条状几何共同识别为固定柜体五金,0.99,FURIFC-008,ifc_observed,existing,"[""IFC-FORMAL-001""]",1,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,1i_pqgLv9A7uuV7MjaArBW,IfcFurniture,Furniture,BED02,VIKTOR 162x234xh106,BEDG,loose_furniture,"[-4727.516523,1503.719994,10.0]","[-2323.498823,3179.430931,1117.145996]","[2404.0177,1675.710938,1107.145996]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies BED; no fixed installation anchor is required,1.0,FURIFC-025,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-504,3l2Ji4k2H9oOTDGWYUq7uV,IfcFurniture,Furniture,Marilyn 01,Bergère armchair with swivel base W86D100H78,LIVING,loose_furniture,"[4392.775146,1948.114105,14.074979]","[5269.950104,2962.02597,984.551941]","[877.174957,1013.911865,970.476962]",,,,clearance_context_only,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,assigned IfcFurnitureType.PredefinedType explicitly identifies SOFA; no fixed installation anchor is required,1.0,FURIFC-034,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,0UOnmuAdP1MPy6p3olwiEU,IfcElectricAppliance,ElectricAppliance,WD01,Water Dispenser,VVD,fixed_equipment,"[2587.75252,-2658.406678,970.0]","[3137.758525,-2094.400949,1420.0]","[550.006005,564.005728,450.0]",,,,equipment_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Exact IFC GlobalId and assigned type preserve the existing equipment identity.,1.0,ELECIFC-003,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,288GLY62v8kPPydA1lAK8W,IfcElectricAppliance,ElectricAppliance,HD01,Siemens LS35S6VC9W,ELEC,fixed_equipment,"[2835.195332,-4915.439205,1437.0]","[3180.195332,-4020.439236,2310.0]","[345.0,894.999969,873.0]",,,,equipment_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Exact IFC GlobalId and assigned type preserve the existing equipment identity.,1.0,APP-013,confirmed,purchased_arrived,"[""APP-013-PHOTO-001"",""APP-013-PHOTO-002"",""APP-013-OFFICIAL-001""]",17,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3PQOXKxgj6IftqWXFXMQXG,IfcElectricAppliance,ElectricAppliance,OV01,Oven,VVD,fixed_equipment,"[2587.755396,-2658.407146,370.0]","[3129.755526,-2094.407146,970.0]","[542.00013,564.0,600.0]",,,,equipment_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Exact IFC GlobalId and assigned type preserve the existing equipment identity.,1.0,APP-011,confirmed,purchased_arrived,"[""APP-011-PHOTO-001"",""APP-011-OFFICIAL-001""]",18,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,1$3UG05MPFmumejbg1KJ$I,IfcSanitaryTerminal,SanitaryTerminal,FAU01,Gessi316 Pro Faucet 60014,VVD,fixed_sanitary_fixture,"[-101.599705,-2172.789981,962.0]","[-9.451841,-1905.473208,1438.694641]","[92.147863,267.316772,476.694641]",,,,kitchen_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Exact IFC GlobalId and assigned sanitary type preserve the existing fixture identity.,1.0,SAN-004,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2C9JmXaZXCX9I$vMds4lYK,IfcSanitaryTerminal,Island,SIN01,Sink D745 L600,VVD,fixed_sanitary_fixture,"[-377.8234,-2500.455155,706.988647]","[222.1766,-2000.455094,976.989014]","[600.0,500.000061,270.000366]",,,,kitchen_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Exact IFC GlobalId and assigned sanitary type preserve the existing fixture identity.,1.0,SAN-022,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,2Ca2tGerPBj8kvUTjlUtDl,IfcWall,厨房移门门垛墙,,,KITCHEN,fixed_context,"[2550.0,-3832.0,0.0]","[3200.0,-3678.0,2400.0]","[650.0,154.0,2400.0]",,,,kitchen_joinery_context,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Previously confirmed kitchen pier or cabinet assembly identity; world geometry is read only.,1.0,,,,[],0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-501,3NIZVJBir6rQlVwhKs84Ca,IfcElementAssembly,Cabinet,,,VVD,fixed_context,"[2537.499972,-3682.000046,0.0]","[3182.899902,-1400.001778,2383.0]","[645.39993,2281.998268,2383.0]",,,,kitchen_joinery_context,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Previously confirmed kitchen pier or cabinet assembly identity; world geometry is read only.,1.0,,,,[],0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,36ZX3QPyD7SvlXsDKMP8rY,IfcSanitaryTerminal,SanitaryTerminal,FAU02,Falper SORGENTE Faucet,BATHG,fixed_sanitary_fixture,"[-459.035111,79.973795,10.151566]","[-279.797299,259.211817,1111.437211]","[179.237812,179.238023,1101.285645]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-005,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,245NU$zZL0d9tYTVwwBdk$,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54038,"External parts wall-mounted for shower mixer, two-way, diverter, water outlet, handshower hook",BATHG,fixed_sanitary_fixture,"[-1839.811683,1707.326126,756.56366]","[-1741.11666,1972.673096,1418.471786]","[98.695023,265.34697,661.908127]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-020,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3jT4sCgpHC98VSIUdGUNYH,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54145,Wall-mounted adjustable headshower Ø300,BATHG,fixed_sanitary_fixture,"[-1778.874874,1690.181168,2121.92556]","[-1179.05621,1990.0,2241.0]","[599.818665,299.818832,119.07444]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-016,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,1rhZG98PPCSxaLeMFLTYb9,IfcSanitaryTerminal,SanitaryTerminal,Geberit 146.140,"AquaClean Sela WC, wall-hung",WC,fixed_sanitary_fixture,"[-1095.642014,2575.143311,71.547104]","[-517.887986,2960.857574,515.782043]","[577.754028,385.714264,444.23494]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-006,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3hgNkx97vCTOC2eewCpMNk,IfcSanitaryTerminal,SanitaryTerminal,Geberit Duofix Sigma,H112cm D12 cm,WC,fixed_sanitary_fixture,"[-680.386322,2518.0,-80.0]","[-358.702973,3018.411011,1134.988281]","[321.68335,500.411011,1214.988281]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-014,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2gFgcOYEXEaQWAzcKulTFt,IfcSanitaryTerminal,SanitaryTerminal,Geberit 115.770,Sigma01 gr_kl_ spoeling,WC,fixed_sanitary_fixture,"[-577.44511,2641.0,914.910217]","[-565.0,2895.0,1085.089783]","[12.44511,254.0,170.179565]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,semantic_correction_required_flush_plate_not_wcseat,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-003,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,350tdaubr8QP3Cu2YMQZIN,IfcSanitaryTerminal,SanitaryTerminal,BS01,Falper SORGENTE,BATHG,fixed_sanitary_fixture,"[-801.30084,98.52095,10.076733]","[-298.342268,601.479523,913.683544]","[502.958572,502.958572,903.606812]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-018,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,0UtU7yPb10ku4gsbGoM_sp,IfcSanitaryTerminal,SanitaryTerminal,Geberit 146.140,"AquaClean Sela WC, wall-hung",WC,fixed_sanitary_fixture,"[-6125.707531,2052.302528,81.547104]","[-5547.953503,2438.016792,525.782043]","[577.754028,385.714264,444.23494]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-006,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2lDPsdQevFSfeOThtjSlPG,IfcSanitaryTerminal,SanitaryTerminal,Geberit 115.770,Sigma01 gr_kl_ spoeling,WC,fixed_sanitary_fixture,"[-6078.0,2118.0,924.910217]","[-6065.55489,2372.0,1095.089783]","[12.44511,254.0,170.179565]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,semantic_correction_required_flush_plate_not_wcseat,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-003,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3pvAlH5C14v8uVEJ1LmK8M,IfcSanitaryTerminal,SanitaryTerminal,Geberit Duofix Sigma,H112cm D12 cm,WC,fixed_sanitary_fixture,"[-6284.892544,1994.749092,-70.0]","[-5963.209194,2495.160103,1144.988281]","[321.68335,500.411011,1214.988281]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-014,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,1sgpvCENf4xQiaypKWW2JC,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54038,"External parts wall-mounted for shower mixer, two-way, diverter, water outlet, handshower hook",BATHM,fixed_sanitary_fixture,"[-5019.4547,817.326904,756.56366]","[-4920.759678,1082.673874,1418.471786]","[98.695023,265.34697,661.908127]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-020,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,39j3ZGWibC9OzRnhnTZwHN,IfcSanitaryTerminal,SanitaryTerminal,BATH01,Gavin Floating L160 HI420,BATHM,fixed_sanitary_fixture,"[-6457.242107,150.0,10.0]","[-5757.242107,1850.0,530.0]","[700.0,1700.0,520.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-009,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2iKOL78$H0N9Yd9$ky3pW4,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54294,"External parts three-holes basin mixer with long spout, without waste.",BATHM,fixed_sanitary_fixture,"[-6479.816093,770.544022,674.659359]","[-6276.94865,1129.455658,742.0]","[202.867443,358.911636,67.340641]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-012,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,1jM_suNMPAw8_nvZejQSnp,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54093,High spout basin,BATHM,fixed_sanitary_fixture,"[-6291.28924,-912.487488,832.749971]","[-6242.314297,-722.206055,1105.953094]","[48.974943,190.281433,273.203123]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-010,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,1u997JrDbByeKqbJ6ku8GF,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54205,Separate control,BATHM,fixed_sanitary_fixture,"[-6191.498644,-912.696655,834.0]","[-6142.105358,-808.891182,899.663437]","[49.393286,103.805473,65.663437]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-015,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,1FgLPMw$5B4wBH2ySMkXE1,IfcSanitaryTerminal,SanitaryTerminal,STREET,antoniolupi street240 prof. 40 + street4054 prof. 40,BATHM,fixed_sanitary_fixture,"[-6496.811535,-1048.0,659.0]","[-6026.811535,-48.0,909.0]","[470.0,1000.0,250.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-021,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2YnGmmoYbF28Vy25$aNKT8,IfcSanitaryTerminal,SanitaryTerminal,PANTA REI,PA2108,BATHM,fixed_sanitary_fixture,"[-6366.811535,-1048.0,409.0]","[-6026.811535,-48.0,659.0]","[340.0,1000.0,250.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-013,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2ajpw0I9n1dBypfISg3ejX,IfcSanitaryTerminal,SanitaryTerminal,STREET-H,Sink holder,BATHM,fixed_sanitary_fixture,"[-6496.801853,-198.0,714.0]","[-6196.801853,-48.0,814.0]","[300.0,150.0,100.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-017,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3PRBtW00j1D8r2Or5PTFdh,IfcSanitaryTerminal,SanitaryTerminal,STREET-H,Sink holder,BATHM,fixed_sanitary_fixture,"[-6496.801853,-998.0,714.0]","[-6196.801853,-848.0,814.0]","[300.0,150.0,100.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-017,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2Ak2ma0lvBEA49UpplzUqi,IfcSanitaryTerminal,SanitaryTerminal,TRAP01,Space Saving Dip Tube Trap,BATHM,fixed_sanitary_fixture,"[-6447.811604,-588.268143,515.500046]","[-6195.309025,-511.727169,707.440025]","[252.502579,76.540974,191.93998]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-008,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,04DLh1Jk9Dcu9ibcaE0id8,IfcSanitaryTerminal,SanitaryTerminal,Gessi316 54146,Ceiling-mounted adjustable headshower Ø300,BATHM,fixed_sanitary_fixture,"[-5450.668716,800.027542,2135.525122]","[-5150.668716,1099.972458,2414.896362]","[300.0,299.944916,279.371241]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-002,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,14EazrLgP8whYZWY_yCuKy,IfcSanitaryTerminal,SanitaryTerminal,Geberit 154.154.00,"Installation set for CleanLine shower channel, for screed height at inlet 90–220 mm",BATHM,fixed_sanitary_fixture,"[-6170.591496,885.0,-124.740021]","[-5808.891472,1015.0,-34.740005]","[361.700024,130.0,90.000015]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-019,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2jjNIn9gHBYwNSWwlM5T_i,IfcSanitaryTerminal,SanitaryTerminal,Geberit 154.154.00.1.F,"Flange for CleanLine shower channel, for screed height at inlet 90–220 mm",BATHM,fixed_sanitary_fixture,"[-5901.241154,845.0,-121.356903]","[-5813.241154,1055.0,-16.356905]","[88.0,210.0,104.999998]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-011,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2S2c498tb7$gzdukjhCGVQ,IfcSanitaryTerminal,SanitaryTerminal,Geberit 154.446.KS.1,CleanLine50 shower channel L90cm,BATHM,fixed_sanitary_fixture,"[-5894.730499,500.0,-30.499996]","[-5819.741863,1400.0,20.0]","[74.988636,900.0,50.499996]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-001,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3ErNe1i1TCsQ3xogoRbN2S,IfcSanitaryTerminal,SanitaryTerminal,Geberit 154.154.00.1.C,"Cover for CleanLine shower channel, for screed height at inlet 90–220 mm",BATHM,fixed_sanitary_fixture,"[-5927.241154,817.500031,-16.356905]","[-5787.241154,1082.500061,13.643095]","[140.0,265.000031,30.0]",,,,bathroom_fixture_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing assigned sanitary type is retained for grouping; it does not prove rough-in centres.,0.8,SAN-007,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,3IVqCnhGr51hY4LrOq_5G_,IfcWasteTerminal,JingAn Linear Shower Channel,,,BEDG,fixed_waste_terminal,"[-333.188176,8480.355263,-20.0]","[866.811824,8535.355263,9.0]","[1200.0,55.0,29.0]",,,,bathroom_drain_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing waste-terminal identity and world geometry; connection centres remain unconfirmed.,0.8,WASTE-001,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,0ZdhupFgf4tAoahLHQRjBq,IfcWasteTerminal,JingAn Linear Shower Channel Aqura,,,BATHG,fixed_waste_terminal,"[-1799.897861,2074.592056,-83.0]","[-199.897861,2194.592056,-11.0]","[1600.0,120.0,72.0]",,,,bathroom_drain_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing waste-terminal identity and world geometry; connection centres remain unconfirmed.,0.8,WASTE-002,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
existing_object,I-502,2sZvyk$8b2IRSOnE23XQTH,IfcWasteTerminal,JingAn Linear Shower Channel Aqura,,,BATHM,fixed_waste_terminal,"[-6502.517223,1782.607949,-93.0]","[-4902.517223,1902.607949,-21.0]","[1600.0,120.0,72.0]",,,,bathroom_drain_envelope_coordination,existing_world_bbox_not_fabrication_dimension,existing_model_candidate,no,Existing waste-terminal identity and world geometry; connection centres remain unconfirmed.,0.8,WASTE-002,ifc_observed,existing,"[""IFC-FORMAL-001""]",0,0,Do not infer fabrication openings or service connection centres from this envelope.,60552c51c71de8e86f6a7f0b722cddbb901843b81ec8c5d56d52d659cb86b2a6
